X, Y, Z, NX, NY, NZ, IX, IY, IZ, CUTNUM
0.227846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,1
0.226552129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,1
0.225346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,1
0.22431069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,1
0.223516097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,1
0.223016595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,1
0.222846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,1
0.223016595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,1
0.223516097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,1
0.22431069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,1
0.225346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,1
0.226552129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,1
0.227846224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,1
0.229140319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,1
0.230346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,1
0.231381758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,1
0.232176351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,1
0.232675853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,1
0.232846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,1
0.232675853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,1
0.232176351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,1
0.231381758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,1
0.230346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,1
0.229140319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,1
0.227846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,1
0.253346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,2
0.252052129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,2
0.250846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,2
0.24981069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,2
0.249016097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,2
0.248516595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,2
0.248346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,2
0.248516595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,2
0.249016097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,2
0.24981069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,2
0.250846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,2
0.252052129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,2
0.253346224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,2
0.254640319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,2
0.255846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,2
0.256881758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,2
0.257676351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,2
0.258175853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,2
0.258346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,2
0.258175853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,2
0.257676351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,2
0.256881758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,2
0.255846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,2
0.254640319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,2
0.253346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,2
0.278846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,3
0.277552129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,3
0.276346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,3
0.27531069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,3
0.274516097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,3
0.274016595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,3
0.273846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,3
0.274016595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,3
0.274516097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,3
0.27531069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,3
0.276346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,3
0.277552129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,3
0.278846224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,3
0.280140319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,3
0.281346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,3
0.282381758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,3
0.283176351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,3
0.283675853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,3
0.283846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,3
0.283675853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,3
0.283176351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,3
0.282381758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,3
0.281346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,3
0.280140319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,3
0.278846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,3
0.304346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,4
0.303052129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,4
0.301846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,4
0.30081069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,4
0.300016097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,4
0.299516595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,4
0.299346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,4
0.299516595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,4
0.300016097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,4
0.30081069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,4
0.301846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,4
0.303052129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,4
0.304346224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,4
0.305640319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,4
0.306846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,4
0.307881758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,4
0.308676351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,4
0.309175853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,4
0.309346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,4
0.309175853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,4
0.308676351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,4
0.307881758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,4
0.306846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,4
0.305640319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,4
0.304346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,4
0.329846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,5
0.328552129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,5
0.327346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,5
0.32631069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,5
0.325516097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,5
0.325016595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,5
0.324846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,5
0.325016595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,5
0.325516097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,5
0.32631069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,5
0.327346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,5
0.328552129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,5
0.329846224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,5
0.331140319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,5
0.332346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,5
0.333381758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,5
0.334176351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,5
0.334675853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,5
0.334846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,5
0.334675853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,5
0.334176351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,5
0.333381758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,5
0.332346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,5
0.331140319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,5
0.329846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,5
0.355346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,6
0.354052129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,6
0.352846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,6
0.35181069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,6
0.351016097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,6
0.350516595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,6
0.350346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,6
0.350516595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,6
0.351016097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,6
0.35181069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,6
0.352846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,6
0.354052129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,6
0.355346224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,6
0.356640319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,6
0.357846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,6
0.358881758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,6
0.359676351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,6
0.360175853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,6
0.360346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,6
0.360175853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,6
0.359676351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,6
0.358881758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,6
0.357846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,6
0.356640319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,6
0.355346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,6
0.380846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,7
0.379552129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,7
0.378346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,7
0.37731069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,7
0.376516097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,7
0.376016595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,7
0.375846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,7
0.376016595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,7
0.376516097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,7
0.37731069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,7
0.378346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,7
0.379552129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,7
0.380846224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,7
0.382140319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,7
0.383346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,7
0.384381758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,7
0.385176351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,7
0.385675853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,7
0.385846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,7
0.385675853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,7
0.385176351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,7
0.384381758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,7
0.383346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,7
0.382140319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,7
0.380846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,7
0.406346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,8
0.405052129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,8
0.403846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,8
0.40281069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,8
0.402016097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,8
0.401516595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,8
0.401346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,8
0.401516595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,8
0.402016097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,8
0.40281069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,8
0.403846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,8
0.405052129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,8
0.406346224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,8
0.407640319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,8
0.408846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,8
0.409881758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,8
0.410676351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,8
0.411175853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,8
0.411346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,8
0.411175853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,8
0.410676351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,8
0.409881758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,8
0.408846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,8
0.407640319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,8
0.406346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,8
0.431846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,9
0.430552129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,9
0.429346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,9
0.42831069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,9
0.427516097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,9
0.427016595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,9
0.426846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,9
0.427016595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,9
0.427516097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,9
0.42831069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,9
0.429346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,9
0.430552129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,9
0.431846224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,9
0.433140319,0.294882302,-0.074123834,0,0.69465837,-0.7193398,-0.258819045,0.694828891,0.67098846,9
0.434346224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,-0.5,0.622966541,0.601591796,9
0.435381758,0.295813196,-0.07322488,0,0.69465837,-0.7193398,-0.707106781,0.508650051,0.491197644,9
0.436176351,0.296558097,-0.072505538,0,0.69465837,-0.7193398,-0.866025404,0.3596699,0.347329185,9
0.436675853,0.297425552,-0.071667846,0,0.69465837,-0.7193398,-0.965925826,0.18617884,0.179790816,9
0.436846224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,-1,-4.40E-17,-4.25E-17,9
0.436675853,0.299287341,-0.069869938,0,0.69465837,-0.7193398,-0.965925826,-0.18617884,-0.179790816,9
0.436176351,0.300154796,-0.069032246,0,0.69465837,-0.7193398,-0.866025404,-0.3596699,-0.347329185,9
0.435381758,0.300899697,-0.068312904,0,0.69465837,-0.7193398,-0.707106781,-0.508650051,-0.491197644,9
0.434346224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,-0.5,-0.622966541,-0.601591796,9
0.433140319,0.301830591,-0.06741395,0,0.69465837,-0.7193398,-0.258819045,-0.694828891,-0.67098846,9
0.431846224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,9
0.457346224,0.301953146,-0.0672956,0,0.69465837,-0.7193398,0,-0.7193398,-0.69465837,10
0.456052129,0.301830591,-0.06741395,0,0.69465837,-0.7193398,0.258819045,-0.694828891,-0.67098846,10
0.454846224,0.301471279,-0.067760933,0,0.69465837,-0.7193398,0.5,-0.622966541,-0.601591796,10
0.45381069,0.300899697,-0.068312904,0,0.69465837,-0.7193398,0.707106781,-0.508650051,-0.491197644,10
0.453016097,0.300154796,-0.069032246,0,0.69465837,-0.7193398,0.866025404,-0.3596699,-0.347329185,10
0.452516595,0.299287341,-0.069869938,0,0.69465837,-0.7193398,0.965925826,-0.18617884,-0.179790816,10
0.452346224,0.298356447,-0.070768892,0,0.69465837,-0.7193398,1,1.32E-16,1.28E-16,10
0.452516595,0.297425552,-0.071667846,0,0.69465837,-0.7193398,0.965925826,0.18617884,0.179790816,10
0.453016097,0.296558097,-0.072505538,0,0.69465837,-0.7193398,0.866025404,0.3596699,0.347329185,10
0.45381069,0.295813196,-0.07322488,0,0.69465837,-0.7193398,0.707106781,0.508650051,0.491197644,10
0.454846224,0.295241614,-0.073776851,0,0.69465837,-0.7193398,0.5,0.622966541,0.601591796,10
0.456052129,0.294882302,-0.074123834,0,0.69465837,-0.7193398,0.258819045,0.694828891,0.67098846,10
0.457346224,0.294759748,-0.074242184,0,0.69465837,-0.7193398,-1.22E-16,0.7193398,0.69465837,10
